Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000141759	321.4839725362355	0.9433754994266574	0.0827928757290527	11.394804516444658	4.438250193477552e-30	4.1246399154890945e-28
ENSG00000141837	16.513038636805813	-0.21446659022718853	0.2654323829595996	-0.8380111211565556	0.40202445756099464	0.5126085195954514
ENSG00000141854	1.1446851222119536	0.6586531473209482	0.44618302632390044	1.5266088626105971	0.12685830190059005	0.2012787858675427
ENSG00000141858	312.514892428138	0.5403200288493141	0.08949565212868515	6.035688486324472	1.582863478552141e-9	1.4851843167734003e-8
ENSG00000141867	584.9547803887828	0.2769793639222802	0.16190655867655854	1.6947533185609698	0.0901222263884673	0.15174150657185614
ENSG00000141873	95.02656234283845	-0.45822111202273574	0.16463558783594212	-2.7865531742904137	0.005327187727838846	0.012986174290095714
ENSG00000141905	606.7373928509909	-0.3591408733350819	0.10329688904256505	-3.4771380126092155	5.067968739910672e-4	0.0015864945620589932
ENSG00000141933	38.20435634767384	0.06111909331328041	0.1366757171648458	0.4502079522043156	0.6525605028393856	0.7387398104587969
ENSG00000141934	9.761346652740933	1.4178358090989682	0.42203021821177195	4.109532022934716	3.9646173635494816e-5	1.5858469454197927e-4
ENSG00000141946	0.769304650510402	0.9242904011001117	0.45263189801470666	2.0421671652632574	0.0411349522960428	0.07797492619618283
ENSG00000141956	83.27744636378709	0.503843480611767	0.10973205803480135	4.590313366336432	4.425810422902601e-6	2.1321511002866697e-5
ENSG00000141959	440.773694685824	-1.4387884904646606	0.21708334802441592	-6.701976054556606	2.0561973787793115e-11	2.641750298582726e-10
ENSG00000141965	359.8386106958598	0.1867594170758466	0.0861454493980404	2.1662450886591245	0.030292463329704925	0.05988097886089347
ENSG00000141968	1.4127198931408071	-0.5044078388643346	0.43999543504939415	-1.2013592954447099	0.2296118584852378	0.32735634024495347
ENSG00000141971	42.835948535207315	-1.1031536999699902	0.2445698851770984	-4.6034202315510555	4.156084250342243e-6	2.0123193331471187e-5
ENSG00000141977	0.10962965540528623	0.07135147062673988	0.2508889519050871	0.2843939828941824	0.776108469673742	NA
ENSG00000141985	266.90808539779647	0.7014240231555299	0.13772122589739066	5.090972928320779	3.5623088998719986e-7	2.1508434044562015e-6
ENSG00000141994	141.0738011495154	-0.08595485097550064	0.1526882657749792	-0.5627370393823045	0.5736139585332136	0.6713431383754049
ENSG00000142002	124.4450676923461	0.4487103503568764	0.14722582454104396	3.0442232200372876	0.002332819781778313	0.006222141055850953
ENSG00000142025	0.22945997261407014	0.2238627109203612	0.36654968143627265	0.6107292357514885	0.5413788478627608	NA
ENSG00000142039	156.65743903506385	-0.20744250056684035	0.083865060113978	-2.473360371068044	0.01338490966556392	0.029477821725100373
ENSG00000142046	41.167291470098355	-0.3191901852300849	0.16460402628745227	-1.9314601693613802	0.05342617044501288	0.09756436822691168
ENSG00000142065	97.62420428720769	-1.0752674180755453	0.15133310081619422	-7.108724538067763	1.171202358965334e-12	1.7878209091702377e-11
ENSG00000142082	42.24932669041323	-0.4211975605610621	0.21842120774266488	-1.9404786557177558	0.05232154569230009	0.0958387885668805
ENSG00000142089	1.2447756124976765	0.9430957773667344	0.4325064393096813	2.2031866300625866	0.02758159725837971	0.05521554144645838
ENSG00000142102	1.7122670111373355	0.1769794211393322	0.44496989612362703	0.47846096892248635	0.6323221481383492	0.7211822344358266
ENSG00000142149	325.29732499246876	-0.8309121419274329	0.12194705814390548	-6.817284227231721	9.277759829435272e-12	1.2554433698638006e-10
ENSG00000142156	306.0255286104883	0.031626443779395545	0.17684417069079986	0.11243396933666784	0.9104793224410825	0.938506390414203
ENSG00000142166	207.1885928918945	0.16872029920153764	0.11902926301340865	1.4176835432460233	0.15628317684204476	0.23861546635736963
ENSG00000142168	646.2045191610845	0.7872251119597611	0.0910665785882359	8.641616945220026	5.5422978907525325e-18	1.6352491790673485e-16
ENSG00000142173	44.06901435807432	0.26297529298020894	0.291185480496969	0.94669675926662	0.3437933222951911	0.4529800716469522
ENSG00000142178	2.88783526643216	0.24872378433987596	0.4530902097817018	0.45232799296774134	0.6510327125697869	0.7374874247471136
ENSG00000142185	2.5797428062241914	0.11676165962006087	0.4469537514183305	0.2855625567029263	0.7752131851196192	0.8376733777228648
